lotid,deviceid,processid,operationid,parameterid,mv,wafer,usl,lsl,ucl,lcl,mean,standard_dev,target_value
F17410001.F1,SCL16MP0006_REV1,Product Flow 1.8V/3.3V w,MTF_YEDI1.005,Defect_Density_CS_PREBPSG,10.54,24,3.0,0.0,3.0,0.0,3.262257575757576,3.1816673050974926,3.0
F17400009.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MTF_YEDI1.005,Defect_Density_CS_PREBPSG,3.11,12,3.0,0.0,3.0,0.0,3.262257575757576,3.1816673050974926,3.0
F17440002.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MTF_YEDI1.005,Defect_Density_CS_PREBPSG,4.67,1,3.0,0.0,3.0,0.0,3.262257575757576,3.1816673050974926,3.0
F17440002.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MTF_YEDI1.005,Defect_Density_CS_PREBPSG,3.95,3,3.0,0.0,3.0,0.0,3.262257575757576,3.1816673050974926,3.0
F17440002.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MTF_YEDI1.005,Defect_Density_CS_PREBPSG,15.08,12,3.0,0.0,3.0,0.0,3.262257575757576,3.1816673050974926,3.0
F17440002.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MTF_YEDI1.005,Defect_Density_CS_PREBPSG,4.07,17,3.0,0.0,3.0,0.0,3.262257575757576,3.1816673050974926,3.0
F17440002.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MTF_YEDI1.005,Defect_Density_CS_PREBPSG,15.63,22,3.0,0.0,3.0,0.0,3.262257575757576,3.1816673050974926,3.0
F17440002.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MTF_YEDI1.005,Defect_Density_CS_PREBPSG,4.04,25,3.0,0.0,3.0,0.0,3.262257575757576,3.1816673050974926,3.0
F18190001.F1,SCL17MP0013,Product Flow 1.8V/3.3V w,MTF_YEDI1.005,Defect_Density_CS_PREBPSG,7.3,1,3.0,0.0,3.0,0.0,3.262257575757576,3.1816673050974926,3.0
F18190001.F1,SCL17MP0013,Product Flow 1.8V/3.3V w,MTF_YEDI1.005,Defect_Density_CS_PREBPSG,6.25,3,3.0,0.0,3.0,0.0,3.262257575757576,3.1816673050974926,3.0
F18190001.F1,SCL17MP0013,Product Flow 1.8V/3.3V w,MTF_YEDI1.005,Defect_Density_CS_PREBPSG,5.53,12,3.0,0.0,3.0,0.0,3.262257575757576,3.1816673050974926,3.0
F17400001.F1,SCL03MP0416_REV1,Product Flow 1.8V/3.3V w,MTF_YEDI1.005,Defect_Density_CS_PREBPSG,3.02,1,3.0,0.0,3.0,0.0,3.262257575757576,3.1816673050974926,3.0
F17400001.F1,SCL03MP0416_REV1,Product Flow 1.8V/3.3V w,MTF_YEDI1.005,Defect_Density_CS_PREBPSG,4.13,3,3.0,0.0,3.0,0.0,3.262257575757576,3.1816673050974926,3.0
F17400001.F1,SCL03MP0416_REV1,Product Flow 1.8V/3.3V w,MTF_YEDI1.005,Defect_Density_CS_PREBPSG,3.019,12,3.0,0.0,3.0,0.0,3.262257575757576,3.1816673050974926,3.0
F17400001.F1,SCL03MP0416_REV1,Product Flow 1.8V/3.3V w,MTF_YEDI1.005,Defect_Density_CS_PREBPSG,4.31,17,3.0,0.0,3.0,0.0,3.262257575757576,3.1816673050974926,3.0
F17400001.F1,SCL03MP0416_REV1,Product Flow 1.8V/3.3V w,MTF_YEDI1.005,Defect_Density_CS_PREBPSG,4.26,22,3.0,0.0,3.0,0.0,3.262257575757576,3.1816673050974926,3.0
F17400001.F1,SCL03MP0416_REV1,Product Flow 1.8V/3.3V w,MTF_YEDI1.005,Defect_Density_CS_PREBPSG,5.45,24,3.0,0.0,3.0,0.0,3.262257575757576,3.1816673050974926,3.0
F17440002.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,3.91,3,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F17440002.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,3.89,17,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F17440002.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,3.78,22,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F17440002.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,3.87,25,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F18190001.F1,SCL17MP0013,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,2.2,1,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F18190001.F1,SCL17MP0013,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,3.74,3,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F17410001.F1,SCL16MP0006_REV1,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,2.89,17,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F17530001.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,2.97,17,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F17530001.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,6.01,22,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F17530001.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,3.16,25,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F17400005.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,2.54,1,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F17400005.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,2.06,12,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F17400005.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,2.53,17,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F17400005.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,2.34,24,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F17400006.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,3.83,12,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F17400006.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,3.09,17,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F17400006.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,2.17,24,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F17400008.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,2.65,1,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F17400008.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,2.01,3,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F17400008.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,4.81,12,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F17400008.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,2.01,24,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F17400007.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,2.04,24,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F17400001.F1,SCL03MP0416_REV1,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,5.07,1,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F17400001.F1,SCL03MP0416_REV1,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,5.05,3,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F18190002.F1,SCL17MP0014,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,6.0,1,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F18190002.F1,SCL17MP0014,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,4.0,3,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F18190002.F1,SCL17MP0014,Product Flow 1.8V/3.3V w,MCP_YEDI1.021,Defect_Density_CS_W_CMP,4.9,12,2.0,0.0,2.0,0.0,1.8300000000000007,1.3216782260948892,1.0
F17440002.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MPH_YEDI1.103,Defect_Density_GC_DI,4.09,3,2.5,0.0,2.5,0.0,0.9179591836734696,0.5744400396399912,0.0
F19320003.F1,SCL19MP0021_Process_R4,Product Flow 1.8V/3.3V w,MYE_YEDI1.024,Defect_Density_GC_DI,2.86,7,2.5,0.0,2.5,0.0,0.9179591836734696,0.5744400396399912,0.0
F17400008.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.03,22,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17410002.F1,SCL16MP0006_REV1,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.43,1,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17410002.F1,SCL16MP0006_REV1,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.61,3,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17410002.F1,SCL16MP0006_REV1,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.55,12,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17410002.F1,SCL16MP0006_REV1,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.15,17,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17410002.F1,SCL16MP0006_REV1,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.65,22,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17410002.F1,SCL16MP0006_REV1,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,2.32,24,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17400009.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,2.05,12,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17400009.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.29,17,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17400009.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.01,21,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17400001.F1,SCL03MP0416_REV1,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.09,1,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17400001.F1,SCL03MP0416_REV1,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.21,3,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17400001.F1,SCL03MP0416_REV1,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.02,12,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17400001.F1,SCL03MP0416_REV1,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.33,17,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17400001.F1,SCL03MP0416_REV1,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.05,22,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17400001.F1,SCL03MP0416_REV1,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.9,24,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17530001.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.8,1,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17400007.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.1,24,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17440004.F1,SCL17MP0012,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.9,1,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17440004.F1,SCL17MP0012,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.01,3,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17440004.F1,SCL17MP0012,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.8,17,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17440002.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,6.85,3,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17440002.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.03,17,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17400004.F1,SCL02MP0815_REV2,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.16,1,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17400004.F1,SCL02MP0815_REV2,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.58,3,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17400004.F1,SCL02MP0815_REV2,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.05,12,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17400004.F1,SCL02MP0815_REV2,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.18,17,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17400004.F1,SCL02MP0815_REV2,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.26,22,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17400004.F1,SCL02MP0815_REV2,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.31,25,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17410001.F1,SCL16MP0006_REV1,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.8,1,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17410001.F1,SCL16MP0006_REV1,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.51,3,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17410001.F1,SCL16MP0006_REV1,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.63,12,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17410001.F1,SCL16MP0006_REV1,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.72,17,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17410001.F1,SCL16MP0006_REV1,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.57,22,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17410001.F1,SCL16MP0006_REV1,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.95,24,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17400006.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.12,3,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17400006.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.05,24,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17400008.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.51,1,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17400008.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.22,12,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17530002.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,3.01,12,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17530002.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,2.17,17,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17530002.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,3.09,22,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17530002.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,3.28,24,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17530003.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,2.12,22,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17530003.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,2.88,25,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17530002.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,2.07,1,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17530002.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,3.12,3,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17530003.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.8,1,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17530003.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,2.52,3,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17530003.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,2.29,12,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17530003.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,2.14,17,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17400003.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.29,3,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17400003.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.01,24,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F18090001.F1,SCL17MP0012,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.53,25,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17530001.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.85,3,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17530001.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.89,12,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17530001.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.99,17,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17530001.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.656,22,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F17530001.F1,SCL16MP0006_REV2_DIGITAL_ModemSpecific,Product Flow 1.8V/3.3V w,MDE_YEDI1.032,Defect_Density_GC_FI,1.84,25,1.0,0.0,1.0,0.0,1.3464166666666664,0.8949537084960748,1.0
F18190001.F1,SCL17MP0013,Product Flow 1.8V/3.3V w,MPH_YEDI1.102,Defect_Density_LA_DI,5.32,3,2.5,0.0,2.5,0.0,1.0948598130841118,0.9670636010439624,1.0
F17440002.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MPH_YEDI1.102,Defect_Density_LA_DI,7.51,3,2.5,0.0,2.5,0.0,1.0948598130841118,0.9670636010439624,1.0
F17400009.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MPH_YEDI1.102,Defect_Density_LA_DI,2.7,12,2.5,0.0,2.5,0.0,1.0948598130841118,0.9670636010439624,1.0
F18090001.F1,SCL17MP0012,Product Flow 1.8V/3.3V w,MPH_YEDI1.102,Defect_Density_LA_DI,2.93,25,2.5,0.0,2.5,0.0,1.0948598130841118,0.9670636010439624,1.0
F17400003.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MPH_YEDI1.097,Defect_Density_M1_DI,1.34,3,0.8,0.0,0.8,0.0,0.34393258426966306,0.2969106767176409,0.0
F17400007.F1,SCL16MP0005_REV2,Product Flow 1.8V/3.3V w,MPH_YEDI1.097,Defect_Density_M1_DI,0.98,3,0.8,0.0,0.8,0.0,0.34393258426966306,0.2969106767176409,0.0
F18140004.F1,SCL04MP0616_REV1,Product Flow 1.8V/3.3V w,MPH_YEDI1.097,Defect_Density_M1_DI,0.92,6,0.8,0.0,0.8,0.0,0.34393258426966306,0.2969106767176409,0.0
F18190002.F1,SCL17MP0014,Product Flow 1.8V/3.3V w,MPH_YEDI1.097,Defect_Density_M1_DI,0.84,1,0.8,0.0,0.8,0.0,0.34393258426966306,0.2969106767176409,0.0
F17400004.F1,SCL02MP0815_REV2,Product Flow 1.8V/3.3V w,MPH_YEDI1.097,Defect_Density_M1_DI,1.04,1,0.8,0.0,0.8,0.0,0.34393258426966306,0.2969106767176409,0.0
F17400004.F1,SCL02MP0815_REV2,Product Flow 1.8V/3.3V w,MPH_YEDI1.097,Defect_Density_M1_DI,1.37,3,0.8,0.0,0.8,0.0,0.34393258426966306,0.2969106767176409,0.0
F17400004.F1,SCL02MP0815_REV2,Product Flow 1.8V/3.3V w,MPH_YEDI1.097,Defect_Density_M1_DI,0.82,25,0.8,0.0,0.8,0.0,0.34393258426966306,0.2969106767176409,0.0
F18410001.F1,SCL18MP0016,Product Flow 1.8V/3.3V w,MPH_YEDI1.097,Defect_Density_M1_DI,1.1,1,0.8,0.0,0.8,0.0,0.34393258426966306,0.2969106767176409,0.0
F18140004.F1,SCL04MP0616_REV1,Product Flow 1.8V/3.3V w,MPH_YEDI1.097,Defect_Density_M1_DI,0.92,7,0.8,0.0,0.8,0.0,0.34393258426966306,0.2969106767176409,0.0
F18410001.F1,SCL18MP0016,Product Flow 1.8V/3.3V w,MDE_YEDI1.027,Defect_Density_M1_FI,1.76,1,1.0,0.0,1.0,0.0,1.1557425742574257,0.9414598733187236,1.0
F18410001.F1,SCL18MP0016,Product Flow 1.8V/3.3V w,MDE_YEDI1.027,Defect_Density_M1_FI,1.24,3,1.0,0.0,1.0,0.0,1.1557425742574257,0.9414598733187236,1.0
F18410001.F1,SCL18MP0016,Product Flow 1.8V/3.3V w,MDE_YEDI1.027,Defect_Density_M1_FI,2.3,5,1.0,0.0,1.0,0.0,1.1557425742574257,0.9414598733187236,1.0
F18410001.F1,SCL18MP0016,Product Flow 1.8V/3.3V w,MDE_YEDI1.027,Defect_Density_M1_FI,1.83,6,1.0,0.0,1.0,0.0,1.1557425742574257,0.9414598733187236,1.0
F18410001.F1,SCL18MP0016,Product Flow 1.8V/3.3V w,MDE_YEDI1.027,Defect_Density_M1_FI,1.76,15,1.0,0.0,1.0,0.0,1.1557425742574257,0.9414598733187236,1.0
F17400003.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MDE_YEDI1.027,Defect_Density_M1_FI,4.09,1,1.0,0.0,1.0,0.0,1.1557425742574257,0.9414598733187236,1.0
F17400003.F1,SCL17MP0011,Product Flow 1.8V/3.3V w,MDE_YEDI1.027,Defect_Density_M1_FI,3.71,3,1.0,0.0,1.0,0.0,1.1557425742574257,0.9414598733187236,1.0
F17400004.F1,SCL02MP0815_REV2,Product Flow 1.8V/3.3V w,MDE_YEDI1.027,Defect_Density_M1_FI,1.16,6,1.0,0.0,1.0,0.0,1.1557425742574257,0.9414598733187236,1.0
F18090001.F1,SCL17MP0012,Product Flow 1.8V/3.3V w,MYE_YEDI1.038,Defect_Density_M1_FI,1.43,1,1.0,0.0,1.0,0.0,1.1557425742574257,0.9414598733187236,1.0
